wl,LightSet,Watts/sr/m2,Color
596,Red40,0.0020902,Red
596,Red50,0.0023687,Red
596,Red60,0.0025996,Red
596,Red70,0.0027413,Red
596,Red80,0.0028116,Red
596,Red90,0.0029798,Red
596,White10,0.0013785,White
596,White100,0.0047143,White
596,White20,0.0023043,White
596,White30,0.0028142,White
596,White40,0.0031599,White
596,White50,0.0034204,White
596,White60,0.0038657,White
596,White70,0.0041435,White
596,White80,0.0043318,White
596,White90,0.0045308,White
597,Red10,0.0010112,Red
597,Red100,0.0034763,Red
597,Red20,0.0017441,Red
597,Red30,0.0019857,Red
597,Red40,0.0022774,Red
597,Red50,0.0025678,Red
597,Red60,0.0028198,Red
597,Red70,0.0029747,Red
597,Red80,0.0030607,Red
597,Red90,0.003261,Red
597,White10,0.001372,White
597,White100,0.0047073,White
597,White20,0.0023039,White
597,White30,0.0028126,White
597,White40,0.0031592,White
597,White50,0.003426,White
597,White60,0.003852,White
597,White70,0.0041258,White
597,White80,0.0043107,White
597,White90,0.0045189,White
598,Red10,0.001104,Red
598,Red100,0.0037907,Red
598,Red20,0.0019001,Red
598,Red30,0.0021875,Red
598,Red40,0.0025009,Red
598,Red50,0.0027952,Red
598,Red60,0.0030822,Red
598,Red70,0.0032655,Red
598,Red80,0.0033455,Red
598,Red90,0.0035707,Red
598,White10,0.0013628,White
598,White100,0.0046822,White
598,White20,0.0022937,White
598,White30,0.0028032,White
598,White40,0.0031466,White
598,White50,0.0034163,White
598,White60,0.0038363,White
598,White70,0.0041006,White
598,White80,0.004288,White
598,White90,0.0044964,White
599,Red10,0.0012038,Red
599,Red100,0.0041108,Red
599,Red20,0.0020797,Red
599,Red30,0.0024014,Red
599,Red40,0.0027277,Red
599,Red50,0.003044,Red
599,Red60,0.0033802,Red
599,Red70,0.0035901,Red
599,Red80,0.0036673,Red
599,Red90,0.0038997,Red
599,White10,0.0013588,White
599,White100,0.004663,White
599,White20,0.0022876,White
599,White30,0.0027961,White
599,White40,0.003135,White
599,White50,0.0034034,White
599,White60,0.0038226,White
599,White70,0.0040844,White
599,White80,0.0042783,White
599,White90,0.0044784,White
600,Red10,0.0013159,Red
600,Red100,0.004474,Red
600,Red20,0.0022872,Red
600,Red30,0.0026322,Red
600,Red40,0.0029872,Red
600,Red50,0.0033329,Red
600,Red60,0.0036924,Red
600,Red70,0.0039341,Red
600,Red80,0.004006,Red
600,Red90,0.0042671,Red
600,White10,0.0013535,White
600,White100,0.0046548,White
600,White20,0.002288,White
600,White30,0.002794,White
600,White40,0.0031364,White
600,White50,0.0034055,White
600,White60,0.0038092,White
600,White70,0.0040689,White
600,White80,0.0042718,White
600,White90,0.0044686,White
601,Red10,0.0014508,Red
601,Red100,0.0049117,Red
601,Red20,0.0025196,Red
601,Red30,0.0028873,Red
601,Red40,0.0032927,Red
601,Red50,0.0036817,Red
601,Red60,0.0040571,Red
601,Red70,0.004309,Red
601,Red80,0.0043886,Red
601,Red90,0.0046855,Red
601,White10,0.0013494,White
601,White100,0.0046525,White
601,White20,0.0022913,White
601,White30,0.0027892,White
601,White40,0.0031411,White
601,White50,0.0034113,White
601,White60,0.0038017,White
601,White70,0.0040628,White
601,White80,0.004264,White
601,White90,0.0044714,White
602,Red10,0.0016152,Red
602,Red100,0.0054181,Red
602,Red20,0.0027682,Red
602,Red30,0.0031706,Red
602,Red40,0.0036374,Red
602,Red50,0.0040646,Red
602,Red60,0.0044876,Red
602,Red70,0.0047488,Red
602,Red80,0.0048459,Red
602,Red90,0.0051589,Red
602,White10,0.0013459,White
602,White100,0.0046336,White
602,White20,0.0022877,White
602,White30,0.0027752,White
602,White40,0.0031305,White
602,White50,0.0034015,White
602,White60,0.0037832,White
602,White70,0.0040519,White
602,White80,0.0042509,White
602,White90,0.0044586,White
603,Red10,0.0017938,Red
603,Red100,0.0059636,Red
603,Red20,0.0030443,Red
603,Red30,0.0034928,Red
603,Red40,0.004025,Red
603,Red50,0.0044726,Red
603,Red60,0.0049467,Red
603,Red70,0.0052458,Red
603,Red80,0.0053406,Red
603,Red90,0.0056697,Red
603,White10,0.001337,White
603,White100,0.004608,White
603,White20,0.0022782,White
603,White30,0.0027555,White
603,White40,0.0031101,White
603,White50,0.0033816,White
603,White60,0.0037585,White
603,White70,0.0040337,White
603,White80,0.0042319,White
603,White90,0.0044332,White
604,Red10,0.0019761,Red
604,Red100,0.0065634,Red
604,Red20,0.0033725,Red
604,Red30,0.0038487,Red
604,Red40,0.0044615,Red
604,Red50,0.004943,Red
604,Red60,0.0054588,Red
604,Red70,0.0057822,Red
604,Red80,0.0058866,Red
604,Red90,0.0062741,Red
604,White10,0.0013257,White
604,White100,0.0045891,White
604,White20,0.0022685,White
604,White30,0.0027342,White
604,White40,0.0030913,White
604,White50,0.0033687,White
604,White60,0.003737,White
604,White70,0.0040091,White
604,White80,0.0041973,White
604,White90,0.0044103,White
605,Red10,0.0021746,Red
605,Red100,0.0072576,Red
605,Red20,0.0037282,Red
605,Red30,0.0042674,Red
605,Red40,0.0049228,Red
605,Red50,0.0054667,Red
605,Red60,0.0060274,Red
605,Red70,0.0063762,Red
605,Red80,0.0064815,Red
605,Red90,0.0069272,Red
605,White10,0.0013144,White
605,White100,0.0045548,White
605,White20,0.0022521,White
605,White30,0.002714,White
605,White40,0.0030632,White
605,White50,0.0033481,White
605,White60,0.0037074,White
605,White70,0.0039695,White
605,White80,0.0041532,White
605,White90,0.0043681,White
606,Red10,0.0024171,Red
606,Red100,0.0080182,Red
606,Red20,0.0041455,Red
606,Red30,0.0047619,Red
606,Red40,0.0054255,Red
606,Red50,0.0060357,Red
606,Red60,0.0066648,Red
606,Red70,0.0070506,Red
606,Red80,0.007164,Red
606,Red90,0.0076163,Red
606,White10,0.0013006,White
606,White100,0.0045071,White
606,White20,0.0022302,White
606,White30,0.0026882,White
606,White40,0.0030304,White
606,White50,0.0033159,White
606,White60,0.0036749,White
606,White70,0.0039292,White
606,White80,0.0041135,White
606,White90,0.0043227,White
607,Red10,0.0026982,Red
607,Red100,0.0088517,Red
607,Red20,0.004629,Red
607,Red30,0.0052949,Red
607,Red40,0.0060251,Red
607,Red50,0.006686,Red
607,Red60,0.0073766,Red
607,Red70,0.0078294,Red
607,Red80,0.0079453,Red
607,Red90,0.0084403,Red
607,White10,0.0012859,White
607,White100,0.0044638,White
607,White20,0.0022068,White
607,White30,0.0026548,White
607,White40,0.0029976,White
607,White50,0.0032811,White
607,White60,0.003636,White
607,White70,0.0038892,White
607,White80,0.0040757,White
607,White90,0.0042821,White
608,Red10,0.0030158,Red
608,Red100,0.0098485,Red
608,Red20,0.0051777,Red
608,Red30,0.0059094,Red
608,Red40,0.0067336,Red
608,Red50,0.0074866,Red
608,Red60,0.0082211,Red
608,Red70,0.0087379,Red
608,Red80,0.008854,Red
608,Red90,0.0094093,Red
608,White10,0.0012788,White
608,White100,0.0044413,White
608,White20,0.002193,White
608,White30,0.0026388,White
608,White40,0.0029778,White
608,White50,0.0032641,White
608,White60,0.0036085,White
608,White70,0.0038682,White
608,White80,0.0040505,White
608,White90,0.0042564,White
609,Red10,0.0033716,Red
609,Red100,0.010998,Red
609,Red20,0.0058068,Red
609,Red30,0.0066479,Red
609,Red40,0.0075495,Red
609,Red50,0.0084045,Red
609,Red60,0.0092121,Red
609,Red70,0.0097839,Red
609,Red80,0.0098851,Red
609,Red90,0.010517,Red
609,White10,0.0012728,White
609,White100,0.0044199,White
609,White20,0.0021891,White
609,White30,0.0026343,White
609,White40,0.0029703,White
609,White50,0.0032594,White
609,White60,0.0035906,White
609,White70,0.0038495,White
609,White80,0.004032,White
609,White90,0.0042381,White
610,Red10,0.0037777,Red
610,Red100,0.012276,Red
610,Red20,0.0065104,Red
610,Red30,0.007453,Red
610,Red40,0.0084641,Red
610,Red50,0.0093914,Red
610,Red60,0.010291,Red
610,Red70,0.010935,Red
610,Red80,0.011033,Red
610,Red90,0.011747,Red
610,White10,0.001265,White
610,White100,0.004387,White
610,White20,0.00218,White
610,White30,0.0026173,White
610,White40,0.0029543,White
610,White50,0.0032413,White
610,White60,0.0035626,White
610,White70,0.0038152,White
610,White80,0.0040032,White
610,White90,0.0042106,White
611,Red10,0.0042478,Red
611,Red100,0.013671,Red
611,Red20,0.0072807,Red
611,Red30,0.0083058,Red
611,Red40,0.0094329,Red
611,Red50,0.010473,Red
611,Red60,0.011473,Red
611,Red70,0.012176,Red
611,Red80,0.012317,Red
611,Red90,0.013085,Red
611,White10,0.0012527,White
611,White100,0.0043431,White
611,White20,0.0021599,White
611,White30,0.0025898,White
611,White40,0.0029227,White
611,White50,0.003208,White
611,White60,0.0035198,White
611,White70,0.0037711,White
611,White80,0.0039572,White
611,White90,0.0041638,White
612,Red10,0.0048071,Red
612,Red100,0.015258,Red
612,Red20,0.0081722,Red
612,Red30,0.0093244,Red
612,Red40,0.010566,Red
612,Red50,0.011735,Red
612,Red60,0.012857,Red
612,Red70,0.013606,Red
612,Red80,0.013769,Red
612,Red90,0.014612,Red
612,White10,0.0012391,White
612,White100,0.0043007,White
612,White20,0.0021352,White
612,White30,0.0025522,White
612,White40,0.0028827,White
612,White50,0.0031657,White
612,White60,0.0034821,White
612,White70,0.0037331,White
612,White80,0.0039137,White
612,White90,0.0041175,White
613,Red10,0.0054201,Red
613,Red100,0.017075,Red
613,Red20,0.0091897,Red
613,Red30,0.010511,Red
613,Red40,0.011892,Red
613,Red50,0.013179,Red
613,Red60,0.014411,Red
613,Red70,0.015249,Red
613,Red80,0.015395,Red
613,Red90,0.016307,Red
613,White10,0.0012252,White
613,White100,0.0042593,White
613,White20,0.0021159,White
613,White30,0.0025188,White
613,White40,0.0028519,White
613,White50,0.0031329,White
613,White60,0.0034469,White
613,White70,0.0036935,White
613,White80,0.0038727,White
613,White90,0.0040737,White
614,Red10,0.0060957,Red
614,Red100,0.019051,Red
614,Red20,0.010336,Red
614,Red30,0.011795,Red
614,Red40,0.013316,Red
614,Red50,0.014737,Red
614,Red60,0.016104,Red
614,Red70,0.017062,Red
614,Red80,0.01724,Red
614,Red90,0.018188,Red
614,White10,0.00121,White
614,White100,0.0042159,White
614,White20,0.0021025,White
614,White30,0.0024987,White
614,White40,0.0028275,White
614,White50,0.0031144,White
614,White60,0.0034045,White
614,White70,0.0036463,White
614,White80,0.0038263,White
614,White90,0.0040294,White
615,Red10,0.0068727,Red
615,Red100,0.021224,Red
615,Red20,0.011631,Red
615,Red30,0.013192,Red
615,Red40,0.01491,Red
615,Red50,0.016472,Red
615,Red60,0.018005,Red
615,Red70,0.019076,Red
615,Red80,0.019251,Red
615,Red90,0.020332,Red
615,White10,0.0011939,White
615,White100,0.0041669,White
615,White20,0.0020833,White
615,White30,0.0024715,White
615,White40,0.0027957,White
615,White50,0.0030869,White
615,White60,0.0033589,White
615,White70,0.0036013,White
615,White80,0.0037776,White
615,White90,0.0039859,White
616,Red10,0.0076891,Red
616,Red100,0.023583,Red
616,Red20,0.013006,Red
616,Red30,0.014736,Red
616,Red40,0.016616,Red
616,Red50,0.018362,Red
616,Red60,0.020051,Red
616,Red70,0.021237,Red
616,Red80,0.021357,Red
616,Red90,0.02263,Red
616,White10,0.0011753,White
616,White100,0.0041034,White
616,White20,0.0020533,White
616,White30,0.0024369,White
616,White40,0.0027551,White
616,White50,0.0030455,White
616,White60,0.0033075,White
616,White70,0.00355,White
616,White80,0.003719,White
616,White90,0.0039248,White
617,Red10,0.0085669,Red
617,Red100,0.026087,Red
617,Red20,0.014473,Red
617,Red30,0.016416,Red
617,Red40,0.01843,Red
617,Red50,0.020372,Red
617,Red60,0.02225,Red
617,Red70,0.023525,Red
617,Red80,0.023691,Red
617,Red90,0.02509,Red
617,White10,0.0011577,White
617,White100,0.0040446,White
617,White20,0.0020263,White
617,White30,0.0024022,White
617,White40,0.0027192,White
617,White50,0.0030026,White
617,White60,0.0032564,White
617,White70,0.0034981,White
617,White80,0.003667,White
617,White90,0.003863,White
618,Red10,0.0094888,Red
618,Red100,0.028621,Red
618,Red20,0.016004,Red
618,Red30,0.018114,Red
618,Red40,0.020352,Red
618,Red50,0.022462,Red
618,Red60,0.024556,Red
618,Red70,0.025883,Red
618,Red80,0.026099,Red
618,Red90,0.027579,Red
618,White10,0.0011406,White
618,White100,0.003988,White
618,White20,0.0020002,White
618,White30,0.002364,White
618,White40,0.0026846,White
618,White50,0.0029637,White
618,White60,0.0032123,White
618,White70,0.0034498,White
618,White80,0.0036155,White
618,White90,0.0038044,White
619,Red10,0.010345,Red
619,Red100,0.031082,Red
619,Red20,0.017479,Red
619,Red30,0.019768,Red
619,Red40,0.022239,Red
619,Red50,0.024547,Red
619,Red60,0.026781,Red
619,Red70,0.028168,Red
619,Red80,0.028443,Red
619,Red90,0.029973,Red
619,White10,0.0011217,White
619,White100,0.0039192,White
619,White20,0.00197,White
619,White30,0.0023247,White
619,White40,0.0026376,White
619,White50,0.0029205,White
619,White60,0.0031629,White
619,White70,0.0033984,White
619,White80,0.003558,White
619,White90,0.0037445,White
620,Red10,0.011052,Red
620,Red100,0.033335,Red
620,Red20,0.01879,Red
620,Red30,0.021293,Red
620,Red40,0.023936,Red
620,Red50,0.026456,Red
620,Red60,0.028802,Red
620,Red70,0.030288,Red
620,Red80,0.030576,Red
620,Red90,0.032181,Red
620,White10,0.0011028,White
620,White100,0.0038563,White
620,White20,0.0019437,White
620,White30,0.0022855,White
620,White40,0.0025933,White
620,White50,0.0028769,White
620,White60,0.0031074,White
620,White70,0.0033382,White
620,White80,0.0035019,White
620,White90,0.003686,White
621,Red10,0.011475,Red
621,Red100,0.035083,Red
621,Red20,0.019685,Red
621,Red30,0.022405,Red
621,Red40,0.025227,Red
621,Red50,0.027891,Red
621,Red60,0.030402,Red
621,Red70,0.031966,Red
621,Red80,0.032257,Red
621,Red90,0.033904,Red
621,White10,0.0010797,White
621,White100,0.0037898,White
621,White20,0.0019099,White
621,White30,0.0022407,White
621,White40,0.0025447,White
621,White50,0.0028239,White
621,White60,0.0030425,White
621,White70,0.0032677,White
621,White80,0.0034332,White
621,White90,0.0036143,White
622,Red10,0.01153,Red
622,Red100,0.036296,Red
622,Red20,0.020066,Red
622,Red30,0.022986,Red
622,Red40,0.025994,Red
622,Red50,0.028786,Red
622,Red60,0.031438,Red
622,Red70,0.033126,Red
622,Red80,0.033476,Red
622,Red90,0.035132,Red
622,White10,0.0010588,White
622,White100,0.0037238,White
622,White20,0.0018759,White
622,White30,0.0022009,White
622,White40,0.0024968,White
622,White50,0.0027714,White
622,White60,0.0029873,White
622,White70,0.0032073,White
622,White80,0.0033665,White
622,White90,0.0035492,White
623,Red10,0.011156,Red
623,Red100,0.03695,Red
623,Red20,0.019779,Red
623,Red30,0.022877,Red
623,Red40,0.026013,Red
623,Red50,0.028956,Red
623,Red60,0.031686,Red
623,Red70,0.033575,Red
623,Red80,0.034036,Red
623,Red90,0.035728,Red
623,White10,0.0010434,White
623,White100,0.0036667,White
623,White20,0.0018494,White
623,White30,0.0021631,White
623,White40,0.0024564,White
623,White50,0.0027304,White
623,White60,0.0029471,White
623,White70,0.003163,White
623,White80,0.0033197,White
623,White90,0.0034961,White
624,Red10,0.010265,Red
624,Red100,0.036722,Red
624,Red20,0.01867,Red
624,Red30,0.021834,Red
624,Red40,0.025015,Red
624,Red50,0.028073,Red
624,Red60,0.030875,Red
624,Red70,0.03289,Red
624,Red80,0.033568,Red
624,Red90,0.035375,Red
624,White10,0.0010278,White
624,White100,0.0036049,White
624,White20,0.001823,White
624,White30,0.0021245,White
624,White40,0.002418,White
624,White50,0.0026878,White
624,White60,0.0028944,White
624,White70,0.0031138,White
624,White80,0.0032699,White
624,White90,0.0034361,White
625,Red10,0.0090017,Red
625,Red100,0.035371,Red
625,Red20,0.01688,Red
625,Red30,0.019939,Red
625,Red40,0.023075,Red
625,Red50,0.026177,Red
625,Red60,0.028988,Red
625,Red70,0.031044,Red
625,Red80,0.031904,Red
625,Red90,0.033875,Red
625,White10,0.0010119,White
625,White100,0.0035452,White
625,White20,0.001795,White
625,White30,0.0020898,White
625,White40,0.0023811,White
625,White50,0.0026462,White
625,White60,0.0028405,White
625,White70,0.0030534,White
625,White80,0.0032054,White
625,White90,0.0033747,White
626,Red10,0.0076059,Red
626,Red100,0.032828,Red
626,Red20,0.014633,Red
626,Red30,0.017503,Red
626,Red40,0.020396,Red
626,Red50,0.023409,Red
626,Red60,0.026131,Red
626,Red70,0.028222,Red
626,Red80,0.02912,Red
626,Red90,0.031184,Red
626,White10,0.00099082,White
626,White100,0.0034714,White
626,White20,0.0017575,White
626,White30,0.0020507,White
626,White40,0.0023372,White
626,White50,0.0025933,White
626,White60,0.0027843,White
626,White70,0.002988,White
626,White80,0.0031388,White
626,White90,0.0033066,White
627,Red10,0.0062633,Red
627,Red100,0.029254,Red
627,Red20,0.012262,Red
627,Red30,0.01484,Red
627,Red40,0.017363,Red
627,Red50,0.020108,Red
627,Red60,0.02268,Red
627,Red70,0.02469,Red
627,Red80,0.025581,Red
627,Red90,0.027572,Red
627,White10,0.00096503,White
627,White100,0.0033881,White
627,White20,0.0017141,White
627,White30,0.0020022,White
627,White40,0.0022808,White
627,White50,0.0025288,White
627,White60,0.0027221,White
627,White70,0.0029198,White
627,White80,0.0030689,White
627,White90,0.0032288,White
628,Red10,0.0050994,Red
628,Red100,0.02521,Red
628,Red20,0.010115,Red
628,Red30,0.012272,Red
628,Red40,0.0145,Red
628,Red50,0.016855,Red
628,Red60,0.019159,Red
628,Red70,0.020931,Red
628,Red80,0.021843,Red
628,Red90,0.023568,Red
628,White10,0.00094108,White
628,White100,0.0033192,White
628,White20,0.0016781,White
628,White30,0.0019569,White
628,White40,0.002227,White
628,White50,0.0024702,White
628,White60,0.0026621,White
628,White70,0.0028558,White
628,White80,0.0029949,White
628,White90,0.0031602,White
