rec_key,site,id_445,id_30
GRTE16_20220722_030031,GRTE16,NoID,Mylu
GRTE16_20220722_030049,GRTE16,NoID,Mylu
GRTE16_20220722_030214,GRTE16,NoID,NoID
GRTE16_20220722_030333,GRTE16,NoID,NoID
GRTE16_20220722_030500,GRTE16,NoID,NoID
GRTE16_20220722_030534,GRTE16,NoID,Mylu
GRTE16_20220722_030552,GRTE16,NoID,Mylu
GRTE16_20220722_030709,GRTE16,NoID,NoID
GRTE16_20220722_030806,GRTE16,NoID,Mylu
GRTE16_20220722_030902,GRTE16,NoID,NoID
GRTE16_20220722_031058,GRTE16,NoID,NoID
GRTE16_20220722_031332,GRTE16,NoID,Mylu
GRTE16_20220722_031432,GRTE16,NoID,Mylu
GRTE16_20220722_031450,GRTE16,NoID,Mylu
GRTE16_20220722_031508,GRTE16,NoID,Mylu
GRTE16_20220722_031604,GRTE16,NoID,NoID
GRTE16_20220722_031821,GRTE16,NoID,NoID
GRTE16_20220722_031945,GRTE16,NoID,Mylu
GRTE16_20220722_032022,GRTE16,NoID,Mylu
GRTE16_20220722_032047,GRTE16,NoID,NoID
GRTE16_20220722_032337,GRTE16,NoID,NoID
GRTE16_20220722_032411,GRTE16,NoID,NoID
GRTE16_20220722_032444,GRTE16,NoID,Mylu
GRTE16_20220722_032514,GRTE16,NoID,Mylu
GRTE16_20220722_032641,GRTE16,NoID,NoID
GRTE16_20220722_032714,GRTE16,NoID,NoID
GRTE16_20220722_032840,GRTE16,NoID,Mylu
GRTE16_20220722_032952,GRTE16,NoID,NoID
GRTE16_20220722_033057,GRTE16,NoID,NoID
GRTE16_20220722_033128,GRTE16,NoID,Labo
GRTE16_20220722_033144,GRTE16,NoID,NoID
GRTE16_20220722_033206,GRTE16,NoID,Mylu
GRTE16_20220722_033242,GRTE16,NoID,Mylu
GRTE16_20220722_033330,GRTE16,NoID,Mylu
GRTE16_20220722_033402,GRTE16,NoID,NoID
GRTE16_20220722_033414,GRTE16,NoID,Mylu
GRTE16_20220722_033509,GRTE16,NoID,NoID
GRTE16_20220722_033536,GRTE16,NoID,Mylu
GRTE16_20220722_033619,GRTE16,NoID,Mylu
GRTE16_20220722_033724,GRTE16,NoID,Mylu
GRTE16_20220722_033959,GRTE16,NoID,Mylu
GRTE16_20220722_034028,GRTE16,NoID,Mylu
GRTE16_20220722_034328,GRTE16,NoID,NoID
GRTE16_20220722_034401,GRTE16,NoID,NoID
GRTE16_20220722_034449,GRTE16,NoID,Mylu
GRTE16_20220722_034509,GRTE16,NoID,NoID
GRTE16_20220722_034935,GRTE16,NoID,Laci
GRTE16_20220722_035059,GRTE16,NoID,Laci
GRTE16_20220722_035113,GRTE16,NoID,Mylu
GRTE16_20220722_035200,GRTE16,NoID,Mylu
GRTE16_20220722_035310,GRTE16,NoID,Mylu
GRTE16_20220722_035348,GRTE16,NoID,Mylu
GRTE16_20220722_035520,GRTE16,NoID,Mylu
GRTE16_20220722_035639,GRTE16,NoID,NoID
GRTE16_20220722_035652,GRTE16,NoID,NoID
GRTE16_20220722_035710,GRTE16,NoID,Mylu
GRTE16_20220722_035735,GRTE16,NoID,NoID
GRTE16_20220722_035756,GRTE16,NoID,NoID
GRTE16_20220722_035814,GRTE16,NoID,Mylu
GRTE16_20220722_040025,GRTE16,NoID,NoID
GRTE16_20220722_040224,GRTE16,NoID,NoID
GRTE16_20220722_040429,GRTE16,NoID,Mylu
GRTE16_20220722_040539,GRTE16,NoID,Mylu
GRTE16_20220722_040644,GRTE16,NoID,NoID
GRTE16_20220722_040717,GRTE16,NoID,Mylu
GRTE16_20220722_040733,GRTE16,NoID,Myvo
GRTE16_20220722_040752,GRTE16,NoID,Mylu
GRTE16_20220722_040825,GRTE16,NoID,Mylu
GRTE16_20220722_040912,GRTE16,NoID,Mylu
GRTE16_20220722_040936,GRTE16,NoID,Mylu
GRTE16_20220722_041002,GRTE16,NoID,Mylu
GRTE16_20220722_041040,GRTE16,NoID,Mylu
GRTE16_20220722_041353,GRTE16,NoID,NoID
GRTE16_20220722_041505,GRTE16,NoID,Mylu
GRTE16_20220722_041557,GRTE16,NoID,Mylu
GRTE16_20220722_041645,GRTE16,NoID,Mylu
GRTE16_20220722_041705,GRTE16,NoID,NoID
GRTE16_20220722_041829,GRTE16,NoID,Labo
GRTE16_20220722_042002,GRTE16,NoID,NoID
GRTE16_20220722_042037,GRTE16,NoID,NoID
GRTE16_20220722_042108,GRTE16,NoID,NoID
GRTE16_20220722_042139,GRTE16,NoID,NoID
GRTE16_20220722_042204,GRTE16,NoID,Mylu
GRTE16_20220722_042249,GRTE16,NoID,Mylu
GRTE16_20220722_042402,GRTE16,NoID,NoID
GRTE16_20220722_042506,GRTE16,NoID,Mylu
GRTE16_20220722_042518,GRTE16,NoID,Mylu
GRTE16_20220722_042558,GRTE16,NoID,NoID
GRTE16_20220722_042932,GRTE16,NoID,Mylu
GRTE16_20220722_043122,GRTE16,NoID,Mylu
GRTE16_20220722_043205,GRTE16,NoID,NoID
GRTE16_20220722_043245,GRTE16,NoID,NoID
GRTE16_20220722_043324,GRTE16,NoID,Mylu
GRTE16_20220722_043420,GRTE16,NoID,Mylu
GRTE16_20220722_043508,GRTE16,NoID,NoID
GRTE16_20220722_043606,GRTE16,NoID,Mylu
GRTE16_20220722_043716,GRTE16,NoID,Mylu
GRTE16_20220722_043732,GRTE16,NoID,NoID
GRTE16_20220722_043756,GRTE16,NoID,Mylu
GRTE16_20220722_043925,GRTE16,NoID,NoID
GRTE16_20220722_043939,GRTE16,NoID,Mylu
GRTE16_20220722_044006,GRTE16,NoID,Mylu
GRTE16_20220722_044034,GRTE16,NoID,Mylu
GRTE16_20220722_044113,GRTE16,NoID,Mylu
GRTE16_20220722_044151,GRTE16,NoID,NoID
GRTE16_20220722_044247,GRTE16,NoID,NoID
GRTE16_20220722_044519,GRTE16,NoID,Mylu
GRTE16_20220722_044542,GRTE16,NoID,NoID
GRTE16_20220722_044607,GRTE16,NoID,NoID
GRTE16_20220722_044629,GRTE16,NoID,NoID
GRTE16_20220722_044640,GRTE16,NoID,NoID
GRTE16_20220722_044653,GRTE16,NoID,Mylu
GRTE16_20220722_044711,GRTE16,NoID,Mylu
GRTE16_20220722_044746,GRTE16,NoID,Mylu
GRTE16_20220722_044849,GRTE16,NoID,Mylu
GRTE16_20220722_044953,GRTE16,NoID,Mylu
GRTE16_20220722_045038,GRTE16,NoID,Mylu
GRTE16_20220722_045055,GRTE16,NoID,NoID
GRTE16_20220722_045115,GRTE16,NoID,Mylu
GRTE16_20220722_045216,GRTE16,NoID,NoID
GRTE16_20220722_045239,GRTE16,NoID,Mylu
GRTE16_20220722_045334,GRTE16,NoID,Labo
GRTE16_20220722_045432,GRTE16,NoID,NoID
GRTE16_20220722_045556,GRTE16,NoID,Mylu
GRTE16_20220722_045610,GRTE16,NoID,NoID
GRTE16_20220722_045636,GRTE16,NoID,Mylu
GRTE16_20220722_045729,GRTE16,NoID,NoID
GRTE16_20220722_045855,GRTE16,NoID,Mylu
GRTE16_20220722_045928,GRTE16,NoID,NoID
GRTE16_20220722_050007,GRTE16,NoID,Mylu
GRTE16_20220722_050027,GRTE16,NoID,Mylu
GRTE16_20220722_050120,GRTE16,NoID,Myvo
GRTE16_20220722_050215,GRTE16,NoID,Mylu
GRTE16_20220722_050305,GRTE16,NoID,Mylu
GRTE16_20220722_050354,GRTE16,NoID,Mylu
GRTE16_20220722_050452,GRTE16,NoID,Mylu
GRTE16_20220722_050526,GRTE16,NoID,Mylu
GRTE16_20220722_050555,GRTE16,NoID,Mylu
GRTE16_20220722_050723,GRTE16,NoID,Mylu
GRTE16_20220722_050848,GRTE16,NoID,Mylu
GRTE16_20220722_050937,GRTE16,NoID,Myvo
GRTE16_20220722_051058,GRTE16,NoID,Mylu
GRTE16_20220722_051307,GRTE16,NoID,Mylu
GRTE16_20220722_051507,GRTE16,NoID,Mylu
GRTE16_20220722_051623,GRTE16,NoID,Mylu
GRTE16_20220722_051706,GRTE16,NoID,Mylu
GRTE16_20220722_051751,GRTE16,NoID,Mylu
GRTE16_20220722_052239,GRTE16,NoID,NoID
GRTE16_20220722_052402,GRTE16,NoID,Mylu
GRTE16_20220722_052440,GRTE16,NoID,Mylu
GRTE16_20220722_052511,GRTE16,NoID,Mylu
GRTE16_20220722_052620,GRTE16,NoID,Mylu
GRTE16_20220722_055004,GRTE16,NoID,NoID
GRTE16_20220722_055403,GRTE16,NoID,NoID
GRTE16_20220722_211627,GRTE16,NoID,NoID
GRTE16_20220722_211828,GRTE16,NoID,Mylu
GRTE16_20220722_212027,GRTE16,NoID,Mylu
GRTE16_20220722_212214,GRTE16,NoID,Mylu
GRTE16_20220722_212416,GRTE16,NoID,Mylu
GRTE16_20220722_212553,GRTE16,NoID,Mylu
GRTE16_20220722_212612,GRTE16,NoID,Mylu
GRTE16_20220722_212645,GRTE16,NoID,Mylu
GRTE16_20220722_212746,GRTE16,NoID,Mylu
GRTE16_20220722_212844,GRTE16,NoID,NoID
GRTE16_20220722_213031,GRTE16,NoID,Mylu
GRTE16_20220722_213111,GRTE16,NoID,Mylu
GRTE16_20220722_213246,GRTE16,NoID,Mylu
GRTE16_20220722_213315,GRTE16,NoID,Mylu
GRTE16_20220722_213343,GRTE16,NoID,Labo
GRTE16_20220722_213359,GRTE16,NoID,Mylu
GRTE16_20220722_213415,GRTE16,NoID,Mylu
GRTE16_20220722_213428,GRTE16,NoID,Mylu
GRTE16_20220722_213447,GRTE16,NoID,Mylu
GRTE16_20220722_213542,GRTE16,NoID,Myvo
GRTE16_20220722_213615,GRTE16,NoID,NoID
GRTE16_20220722_213635,GRTE16,NoID,Mylu
GRTE16_20220722_213722,GRTE16,NoID,NoID
GRTE16_20220722_213907,GRTE16,NoID,Mylu
GRTE16_20220722_214022,GRTE16,NoID,Mylu
GRTE16_20220722_214101,GRTE16,NoID,NoID
GRTE16_20220722_214123,GRTE16,NoID,Mylu
GRTE16_20220722_214148,GRTE16,NoID,NoID
GRTE16_20220722_214210,GRTE16,NoID,Mylu
GRTE16_20220722_214311,GRTE16,NoID,Epfu
GRTE16_20220722_214351,GRTE16,NoID,Mylu
GRTE16_20220722_214408,GRTE16,NoID,NoID
GRTE16_20220722_214420,GRTE16,NoID,Mylu
GRTE16_20220722_214554,GRTE16,NoID,NoID
GRTE16_20220722_214609,GRTE16,NoID,Lano
GRTE16_20220722_214651,GRTE16,NoID,NoID
GRTE16_20220722_214848,GRTE16,NoID,NoID
GRTE16_20220722_214944,GRTE16,NoID,NoID
GRTE16_20220722_215032,GRTE16,NoID,NoID
GRTE16_20220722_215141,GRTE16,NoID,NoID
GRTE16_20220722_215231,GRTE16,NoID,Mylu
GRTE16_20220722_215327,GRTE16,NoID,NoID
GRTE16_20220722_215506,GRTE16,NoID,Mylu
GRTE16_20220722_215614,GRTE16,NoID,Epfu
GRTE16_20220722_215712,GRTE16,NoID,NoID
GRTE16_20220722_215917,GRTE16,NoID,NoID
GRTE16_20220722_215926,GRTE16,NoID,Labo
GRTE16_20220722_215947,GRTE16,NoID,Mylu
GRTE16_20220722_220024,GRTE16,NoID,NoID
GRTE16_20220722_220234,GRTE16,NoID,Mylu
GRTE16_20220722_220423,GRTE16,NoID,Epfu
GRTE16_20220722_220440,GRTE16,NoID,Mylu
GRTE16_20220722_220519,GRTE16,NoID,Mylu
GRTE16_20220722_220536,GRTE16,NoID,Mylu
GRTE16_20220722_220554,GRTE16,NoID,Labo
GRTE16_20220722_220657,GRTE16,NoID,Epfu
GRTE16_20220722_220754,GRTE16,NoID,Mylu
GRTE16_20220722_220814,GRTE16,NoID,Labo
GRTE16_20220722_220915,GRTE16,NoID,Labo
GRTE16_20220722_221045,GRTE16,NoID,Mylu
GRTE16_20220722_221114,GRTE16,NoID,Epfu
GRTE16_20220722_221149,GRTE16,NoID,Epfu
GRTE16_20220722_221322,GRTE16,NoID,NoID
GRTE16_20220722_221335,GRTE16,NoID,Mylu
GRTE16_20220722_221413,GRTE16,NoID,Mylu
GRTE16_20220722_221505,GRTE16,NoID,NoID
GRTE16_20220722_221629,GRTE16,NoID,Mylu
GRTE16_20220722_221641,GRTE16,NoID,NoID
GRTE16_20220722_221655,GRTE16,NoID,Mylu
GRTE16_20220722_221720,GRTE16,NoID,Mylu
GRTE16_20220722_221846,GRTE16,NoID,Mylu
GRTE16_20220722_221916,GRTE16,NoID,Mylu
GRTE16_20220722_222003,GRTE16,NoID,NoID
GRTE16_20220722_222029,GRTE16,NoID,Labo
GRTE16_20220722_222048,GRTE16,NoID,Mylu
GRTE16_20220722_222107,GRTE16,NoID,Mylu
GRTE16_20220722_222143,GRTE16,NoID,NoID
GRTE16_20220722_222212,GRTE16,NoID,NoID
GRTE16_20220722_222247,GRTE16,NoID,NoID
GRTE16_20220722_222308,GRTE16,NoID,NoID
GRTE16_20220722_222336,GRTE16,NoID,Mylu
GRTE16_20220722_222540,GRTE16,NoID,NoID
GRTE16_20220722_222651,GRTE16,NoID,NoID
GRTE16_20220722_222717,GRTE16,NoID,Mylu
GRTE16_20220722_222748,GRTE16,NoID,Epfu
GRTE16_20220722_222826,GRTE16,NoID,NoID
GRTE16_20220722_223052,GRTE16,NoID,Mylu
GRTE16_20220722_223119,GRTE16,NoID,Mylu
GRTE16_20220722_223220,GRTE16,NoID,Mylu
GRTE16_20220722_223236,GRTE16,NoID,Mylu
GRTE16_20220722_223304,GRTE16,NoID,Mylu
GRTE16_20220722_223347,GRTE16,NoID,NoID
GRTE16_20220722_223413,GRTE16,NoID,Lano
GRTE16_20220722_223450,GRTE16,NoID,Epfu
GRTE16_20220722_223500,GRTE16,NoID,Mylu
GRTE16_20220722_223520,GRTE16,NoID,Mylu
GRTE16_20220722_223557,GRTE16,NoID,Labo
GRTE16_20220722_223633,GRTE16,NoID,Myvo
GRTE16_20220722_223649,GRTE16,NoID,Mylu
GRTE16_20220722_223712,GRTE16,NoID,Labo
GRTE16_20220722_223725,GRTE16,NoID,Mylu
GRTE16_20220722_223740,GRTE16,NoID,Mylu
GRTE16_20220722_223800,GRTE16,NoID,Mylu
GRTE16_20220722_223814,GRTE16,NoID,NoID
GRTE16_20220722_223930,GRTE16,NoID,Mylu
GRTE16_20220722_224011,GRTE16,NoID,Myvo
GRTE16_20220722_224047,GRTE16,NoID,Mylu
GRTE16_20220722_224124,GRTE16,NoID,NoID
GRTE16_20220722_224139,GRTE16,NoID,Mylu
GRTE16_20220722_224237,GRTE16,NoID,Mylu
GRTE16_20220722_224248,GRTE16,NoID,Mylu
GRTE16_20220722_224319,GRTE16,NoID,Mylu
GRTE16_20220722_224336,GRTE16,NoID,Mylu
GRTE16_20220722_224355,GRTE16,NoID,NoID
GRTE16_20220722_224406,GRTE16,NoID,Epfu
GRTE16_20220722_224459,GRTE16,NoID,Mylu
GRTE16_20220722_224628,GRTE16,NoID,NoID
GRTE16_20220722_224642,GRTE16,NoID,Mylu
GRTE16_20220722_224701,GRTE16,NoID,NoID
GRTE16_20220722_224721,GRTE16,NoID,Mylu
GRTE16_20220722_224751,GRTE16,NoID,Mylu
GRTE16_20220722_224859,GRTE16,NoID,Mylu
GRTE16_20220722_224920,GRTE16,NoID,Mylu
GRTE16_20220722_224936,GRTE16,NoID,NoID
GRTE16_20220722_225001,GRTE16,NoID,Mylu
GRTE16_20220722_225047,GRTE16,NoID,Mylu
GRTE16_20220722_225111,GRTE16,NoID,Mylu
GRTE16_20220722_225146,GRTE16,NoID,Mylu
GRTE16_20220722_225221,GRTE16,NoID,Labo
GRTE16_20220722_225235,GRTE16,NoID,Labo
GRTE16_20220722_225247,GRTE16,NoID,NoID
GRTE16_20220722_225307,GRTE16,NoID,Mylu
GRTE16_20220722_225328,GRTE16,NoID,Labo
GRTE16_20220722_225345,GRTE16,NoID,Labo
GRTE16_20220722_225402,GRTE16,NoID,Labo
GRTE16_20220722_225445,GRTE16,NoID,NoID
GRTE16_20220722_225450,GRTE16,NoID,NoID
GRTE16_20220722_225458,GRTE16,NoID,Lano
GRTE16_20220722_225506,GRTE16,NoID,Mylu
GRTE16_20220722_225541,GRTE16,NoID,Labo
GRTE16_20220722_225600,GRTE16,NoID,Mylu
GRTE16_20220722_225618,GRTE16,NoID,Mylu
GRTE16_20220722_225702,GRTE16,NoID,Mylu
GRTE16_20220722_225719,GRTE16,NoID,Mylu
GRTE16_20220722_225803,GRTE16,NoID,Mylu
GRTE16_20220722_225840,GRTE16,NoID,Mylu
GRTE16_20220722_225905,GRTE16,NoID,NoID
GRTE16_20220722_225924,GRTE16,NoID,NoID
GRTE16_20220722_225938,GRTE16,NoID,NoID
GRTE16_20220722_225948,GRTE16,NoID,Mylu
GRTE16_20220722_230008,GRTE16,NoID,Epfu
GRTE16_20220722_230019,GRTE16,NoID,Epfu
GRTE16_20220722_230037,GRTE16,NoID,Mylu
GRTE16_20220722_230049,GRTE16,NoID,Epfu
GRTE16_20220722_230110,GRTE16,NoID,Labo
GRTE16_20220722_230145,GRTE16,NoID,Mylu
GRTE16_20220722_230231,GRTE16,NoID,Mylu
GRTE16_20220722_230246,GRTE16,NoID,Mylu
GRTE16_20220722_230305,GRTE16,NoID,Labo
GRTE16_20220722_230311,GRTE16,NoID,Mylu
GRTE16_20220722_230329,GRTE16,NoID,Mylu
GRTE16_20220722_230346,GRTE16,NoID,Mylu
GRTE16_20220722_230403,GRTE16,NoID,Mylu
GRTE16_20220722_230439,GRTE16,NoID,Labo
GRTE16_20220722_230515,GRTE16,NoID,Mylu
GRTE16_20220722_230532,GRTE16,NoID,NoID
GRTE16_20220722_230545,GRTE16,NoID,Labo
GRTE16_20220722_230640,GRTE16,NoID,Mylu
GRTE16_20220722_230739,GRTE16,NoID,Mylu
GRTE16_20220722_230756,GRTE16,NoID,Mylu
GRTE16_20220722_230809,GRTE16,NoID,NoID
GRTE16_20220722_230824,GRTE16,NoID,NoID
GRTE16_20220722_230840,GRTE16,NoID,Labo
GRTE16_20220722_230849,GRTE16,NoID,NoID
GRTE16_20220722_230904,GRTE16,NoID,Mylu
GRTE16_20220722_230941,GRTE16,NoID,NoID
GRTE16_20220722_230952,GRTE16,NoID,NoID
GRTE16_20220722_231002,GRTE16,NoID,Labo
GRTE16_20220722_231024,GRTE16,NoID,Mylu
GRTE16_20220722_231041,GRTE16,NoID,NoID
GRTE16_20220722_231115,GRTE16,NoID,Mylu
GRTE16_20220722_231150,GRTE16,NoID,Mylu
GRTE16_20220722_231211,GRTE16,NoID,Mylu
GRTE16_20220722_231229,GRTE16,NoID,Mylu
GRTE16_20220722_231248,GRTE16,NoID,Mylu
GRTE16_20220722_231306,GRTE16,NoID,Mylu
GRTE16_20220722_231323,GRTE16,NoID,Mylu
GRTE16_20220722_231402,GRTE16,NoID,Mylu
GRTE16_20220722_231414,GRTE16,NoID,NoID
GRTE16_20220722_231426,GRTE16,NoID,Mylu
GRTE16_20220722_231447,GRTE16,NoID,Coto
GRTE16_20220722_231513,GRTE16,NoID,Mylu
GRTE16_20220722_231607,GRTE16,NoID,NoID
GRTE16_20220722_231657,GRTE16,NoID,Mylu
GRTE16_20220722_231714,GRTE16,NoID,Mylu
GRTE16_20220722_231727,GRTE16,NoID,Mylu
GRTE16_20220722_231745,GRTE16,NoID,Mylu
GRTE16_20220722_231807,GRTE16,NoID,NoID
GRTE16_20220722_231832,GRTE16,NoID,Mylu
GRTE16_20220722_231921,GRTE16,NoID,Epfu
GRTE16_20220722_231935,GRTE16,NoID,Mylu
GRTE16_20220722_231952,GRTE16,NoID,Mylu
GRTE16_20220722_232027,GRTE16,NoID,Mylu
GRTE16_20220722_232101,GRTE16,NoID,Mylu
GRTE16_20220722_232118,GRTE16,NoID,Mylu
GRTE16_20220722_232135,GRTE16,NoID,Mylu
GRTE16_20220722_232227,GRTE16,NoID,Mylu
GRTE16_20220722_232246,GRTE16,NoID,Mylu
GRTE16_20220722_232307,GRTE16,NoID,Mylu
GRTE16_20220722_232346,GRTE16,NoID,Mylu
GRTE16_20220722_232403,GRTE16,NoID,Mylu
GRTE16_20220722_232416,GRTE16,NoID,Mylu
GRTE16_20220722_232433,GRTE16,NoID,Mylu
GRTE16_20220722_232450,GRTE16,NoID,Mylu
GRTE16_20220722_232507,GRTE16,NoID,Mylu
GRTE16_20220722_232524,GRTE16,NoID,Mylu
GRTE16_20220722_232541,GRTE16,NoID,Labo
GRTE16_20220722_232627,GRTE16,NoID,NoID
GRTE16_20220722_232649,GRTE16,NoID,Mylu
GRTE16_20220722_232659,GRTE16,NoID,Mylu
GRTE16_20220722_232726,GRTE16,NoID,Epfu
GRTE16_20220722_232754,GRTE16,NoID,Epfu
GRTE16_20220722_232838,GRTE16,NoID,NoID
GRTE16_20220722_232903,GRTE16,NoID,Labo
GRTE16_20220722_232950,GRTE16,NoID,Mylu
GRTE16_20220722_233008,GRTE16,NoID,Mylu
GRTE16_20220722_233022,GRTE16,NoID,Mylu
GRTE16_20220722_233103,GRTE16,NoID,Mylu
GRTE16_20220722_233122,GRTE16,NoID,NoID
GRTE16_20220722_233128,GRTE16,NoID,Mylu
GRTE16_20220722_233249,GRTE16,NoID,Mylu
GRTE16_20220722_233306,GRTE16,NoID,Mylu
GRTE16_20220722_233323,GRTE16,NoID,Mylu
GRTE16_20220722_233340,GRTE16,NoID,Mylu
GRTE16_20220722_233431,GRTE16,NoID,Mylu
GRTE16_20220722_233505,GRTE16,NoID,Labo
GRTE16_20220722_233519,GRTE16,NoID,Mylu
GRTE16_20220722_233610,GRTE16,NoID,Mylu
GRTE16_20220722_233644,GRTE16,NoID,Mylu
GRTE16_20220722_233735,GRTE16,NoID,Mylu
GRTE16_20220722_233809,GRTE16,NoID,Mylu
GRTE16_20220722_233826,GRTE16,NoID,NoID
GRTE16_20220722_233853,GRTE16,NoID,Mylu
GRTE16_20220722_233947,GRTE16,NoID,Mylu
GRTE16_20220722_234006,GRTE16,NoID,Mylu
GRTE16_20220722_234040,GRTE16,NoID,Mylu
GRTE16_20220722_234058,GRTE16,NoID,Epfu
GRTE16_20220722_234118,GRTE16,NoID,Mylu
GRTE16_20220722_234229,GRTE16,NoID,Labo
GRTE16_20220722_234246,GRTE16,NoID,NoID
GRTE16_20220722_234258,GRTE16,NoID,NoID
GRTE16_20220722_234321,GRTE16,NoID,Mylu
GRTE16_20220722_234355,GRTE16,NoID,Mylu
GRTE16_20220722_234430,GRTE16,NoID,Mylu
GRTE16_20220722_234510,GRTE16,NoID,NoID
GRTE16_20220722_234534,GRTE16,NoID,Mylu
GRTE16_20220722_234554,GRTE16,NoID,Mylu
GRTE16_20220722_234613,GRTE16,NoID,Mylu
GRTE16_20220722_234702,GRTE16,NoID,Labo
GRTE16_20220722_234721,GRTE16,NoID,Mylu
GRTE16_20220722_234740,GRTE16,NoID,Labo
GRTE16_20220722_234810,GRTE16,NoID,NoID
GRTE16_20220722_234818,GRTE16,NoID,Labo
GRTE16_20220722_234835,GRTE16,NoID,Mylu
GRTE16_20220722_234852,GRTE16,NoID,Mylu
GRTE16_20220722_234908,GRTE16,NoID,Mylu
GRTE16_20220722_234926,GRTE16,NoID,Mylu
GRTE16_20220722_234937,GRTE16,NoID,Mylu
GRTE16_20220722_234957,GRTE16,NoID,Mylu
GRTE16_20220722_235014,GRTE16,NoID,Mylu
GRTE16_20220722_235031,GRTE16,NoID,Mylu
GRTE16_20220722_235048,GRTE16,NoID,Mylu
GRTE16_20220722_235105,GRTE16,NoID,NoID
GRTE16_20220722_235111,GRTE16,NoID,Labo
GRTE16_20220722_235153,GRTE16,NoID,Mylu
GRTE16_20220722_235212,GRTE16,NoID,Mylu
GRTE16_20220722_235222,GRTE16,NoID,Labo
GRTE16_20220722_235239,GRTE16,NoID,Laci
GRTE16_20220722_235256,GRTE16,NoID,Mylu
GRTE16_20220722_235313,GRTE16,NoID,Mylu
GRTE16_20220722_235325,GRTE16,NoID,Mylu
GRTE16_20220722_235357,GRTE16,NoID,Mylu
GRTE16_20220722_235414,GRTE16,NoID,Mylu
GRTE16_20220722_235431,GRTE16,NoID,Mylu
GRTE16_20220722_235448,GRTE16,NoID,NoID
GRTE16_20220722_235509,GRTE16,NoID,Mylu
GRTE16_20220722_235526,GRTE16,NoID,Mylu
GRTE16_20220722_235543,GRTE16,NoID,Mylu
GRTE16_20220722_235558,GRTE16,NoID,Labo
GRTE16_20220722_235615,GRTE16,NoID,Mylu
GRTE16_20220722_235632,GRTE16,NoID,Mylu
GRTE16_20220722_235649,GRTE16,NoID,Mylu
GRTE16_20220722_235723,GRTE16,NoID,Mylu
GRTE16_20220722_235740,GRTE16,NoID,Mylu
GRTE16_20220722_235757,GRTE16,NoID,Mylu
GRTE16_20220722_235806,GRTE16,NoID,Labo
GRTE16_20220722_235859,GRTE16,NoID,Mylu
GRTE16_20220722_235916,GRTE16,NoID,Mylu
GRTE16_20220722_235950,GRTE16,NoID,Mylu
GRTE16_20220723_000007,GRTE16,NoID,Mylu
GRTE16_20220723_000024,GRTE16,NoID,Mylu
GRTE16_20220723_000058,GRTE16,NoID,Mylu
GRTE16_20220723_000149,GRTE16,NoID,Mylu
GRTE16_20220723_000206,GRTE16,NoID,Mylu
GRTE16_20220723_000240,GRTE16,NoID,Mylu
GRTE16_20220723_000254,GRTE16,NoID,Labo
GRTE16_20220723_000313,GRTE16,NoID,Mylu
GRTE16_20220723_000330,GRTE16,NoID,Mylu
GRTE16_20220723_000357,GRTE16,NoID,NoID
GRTE16_20220723_000421,GRTE16,NoID,Mylu
GRTE16_20220723_000441,GRTE16,NoID,Mylu
GRTE16_20220723_000454,GRTE16,NoID,NoID
GRTE16_20220723_000506,GRTE16,NoID,Mylu
GRTE16_20220723_000523,GRTE16,NoID,Mylu
GRTE16_20220723_000540,GRTE16,NoID,Mylu
GRTE16_20220723_000557,GRTE16,NoID,Mylu
GRTE16_20220723_000625,GRTE16,NoID,NoID
GRTE16_20220723_000730,GRTE16,NoID,NoID
GRTE16_20220723_000739,GRTE16,NoID,Mylu
GRTE16_20220723_000829,GRTE16,NoID,Mylu
GRTE16_20220723_000846,GRTE16,NoID,NoID
GRTE16_20220723_000854,GRTE16,NoID,Myvo
GRTE16_20220723_000911,GRTE16,NoID,NoID
GRTE16_20220723_000916,GRTE16,NoID,Mylu
GRTE16_20220723_000950,GRTE16,NoID,Epfu
GRTE16_20220723_001007,GRTE16,NoID,Mylu
GRTE16_20220723_001131,GRTE16,NoID,Mylu
GRTE16_20220723_001205,GRTE16,NoID,Mylu
GRTE16_20220723_001222,GRTE16,NoID,Mylu
GRTE16_20220723_001331,GRTE16,NoID,Mylu
GRTE16_20220723_001342,GRTE16,NoID,Labo
GRTE16_20220723_001356,GRTE16,NoID,Labo
GRTE16_20220723_001415,GRTE16,NoID,Mylu
GRTE16_20220723_001432,GRTE16,NoID,Mylu
GRTE16_20220723_001506,GRTE16,NoID,Mylu
GRTE16_20220723_001523,GRTE16,NoID,Mylu
GRTE16_20220723_001543,GRTE16,NoID,Mylu
GRTE16_20220723_001620,GRTE16,NoID,Mylu
GRTE16_20220723_001628,GRTE16,NoID,Mylu
GRTE16_20220723_001643,GRTE16,NoID,Labo
GRTE16_20220723_001719,GRTE16,NoID,Labo
GRTE16_20220723_001757,GRTE16,NoID,Mylu
GRTE16_20220723_001815,GRTE16,NoID,Epfu
GRTE16_20220723_001828,GRTE16,NoID,Mylu
GRTE16_20220723_001902,GRTE16,NoID,Mylu
GRTE16_20220723_001911,GRTE16,NoID,Mylu
GRTE16_20220723_002014,GRTE16,NoID,Mylu
GRTE16_20220723_002031,GRTE16,NoID,Mylu
GRTE16_20220723_002048,GRTE16,NoID,Mylu
GRTE16_20220723_002120,GRTE16,NoID,Mylu
GRTE16_20220723_002137,GRTE16,NoID,Labo
