rec_key,site,id_a,id_b
GRTE01_20240715_232858,GRTE01,Lano,Epfu
GRTE01_20240715_234223,GRTE01,Lano,Epfu
GRTE01_20240715_234414,GRTE01,Laci,Laci
GRTE01_20240715_235424,GRTE01,Lano,Lano
GRTE01_20240715_235653,GRTE01,Laci,Laci
GRTE01_20240716_000252,GRTE01,Laci,Laci
GRTE01_20240716_001348,GRTE01,Lano,Lano
GRTE01_20240716_002653,GRTE01,Lano,Lano
GRTE01_20240716_003023,GRTE01,Lano,Lano
GRTE01_20240716_003154,GRTE01,Lano,Lano
GRTE01_20240716_004750,GRTE01,Lano,Lano
GRTE01_20240716_012759,GRTE01,Lano,Lano
GRTE01_20240716_013614,GRTE01,Lano,Lano
GRTE01_20240716_015022,GRTE01,Lano,Lano
GRTE01_20240716_021958,GRTE01,Laci,Laci
GRTE01_20240716_022654,GRTE01,Lano,Lano
GRTE01_20240716_032318,GRTE01,Mylu,Mylu
GRTE01_20240716_041200,GRTE01,Lano,Lano
GRTE01_20240716_045004,GRTE01,Lano,Lano
GRTE01_20240716_221345,GRTE01,Lano,Lano
GRTE01_20240716_221627,GRTE01,Laci,Laci
GRTE01_20240716_221703,GRTE01,Laci,Laci
GRTE01_20240716_221953,GRTE01,Lano,Lano
GRTE01_20240716_223104,GRTE01,Lano,Epfu
GRTE01_20240716_223342,GRTE01,Lano,Lano
GRTE01_20240716_224208,GRTE01,Lano,Lano
GRTE01_20240716_224223,GRTE01,Lano,Lano
GRTE01_20240716_224243,GRTE01,Lano,NoID
GRTE01_20240716_224302,GRTE01,Lano,Epfu
GRTE01_20240716_224323,GRTE01,Lano,Epfu
GRTE01_20240716_230509,GRTE01,Epfu,Epfu
GRTE01_20240716_230908,GRTE01,Epfu,Epfu
GRTE01_20240716_231055,GRTE01,Myvo,Myvo
GRTE01_20240716_231251,GRTE01,Myvo,Myvo
GRTE01_20240716_232143,GRTE01,Lano,Lano
GRTE01_20240716_233113,GRTE01,Lano,Lano
GRTE01_20240717_001315,GRTE01,Epfu,Epfu
GRTE01_20240717_002512,GRTE01,Lano,Lano
GRTE01_20240717_011431,GRTE01,Lano,Lano
GRTE01_20240717_011459,GRTE01,Lano,Lano
GRTE01_20240717_011515,GRTE01,Lano,Lano
GRTE01_20240717_011534,GRTE01,Lano,Lano
GRTE01_20240717_011659,GRTE01,Mylu,Mylu
GRTE01_20240717_013055,GRTE01,Lano,Lano
GRTE01_20240717_014055,GRTE01,Mylu,Mylu
GRTE01_20240717_015604,GRTE01,Lano,Lano
GRTE01_20240717_020032,GRTE01,Lano,Lano
GRTE01_20240717_022401,GRTE01,Lano,Lano
GRTE01_20240717_024233,GRTE01,Lano,Epfu
GRTE01_20240717_030621,GRTE01,Lano,Lano
GRTE01_20240717_031704,GRTE01,Lano,Lano
GRTE01_20240717_031733,GRTE01,Lano,Lano
GRTE01_20240717_033554,GRTE01,Lano,Lano
GRTE01_20240717_215858,GRTE01,Mylu,Mylu
GRTE01_20240717_220312,GRTE01,Lano,Lano
GRTE01_20240717_220830,GRTE01,Lano,Lano
GRTE01_20240717_221454,GRTE01,Lano,Lano
GRTE01_20240717_222946,GRTE01,Mylu,Mylu
GRTE01_20240717_223323,GRTE01,Lano,Lano
GRTE01_20240717_223933,GRTE01,Lano,Epfu
GRTE01_20240717_224031,GRTE01,Lano,Epfu
GRTE01_20240717_224641,GRTE01,Lano,Lano
GRTE01_20240717_225334,GRTE01,Lano,Lano
GRTE01_20240717_230306,GRTE01,Mylu,Mylu
GRTE01_20240717_231349,GRTE01,Laci,Laci
GRTE01_20240717_231629,GRTE01,Lano,Lano
GRTE01_20240717_232620,GRTE01,Laci,Laci
GRTE01_20240717_233920,GRTE01,Lano,Lano
GRTE01_20240717_234022,GRTE01,Lano,Lano
GRTE01_20240717_234834,GRTE01,Lano,Lano
GRTE01_20240718_001827,GRTE01,Lano,Lano
GRTE01_20240718_003239,GRTE01,Lano,Lano
GRTE01_20240718_003603,GRTE01,Lano,Lano
GRTE01_20240718_005358,GRTE01,Lano,Lano
GRTE01_20240718_005558,GRTE01,Lano,Lano
GRTE01_20240718_005619,GRTE01,Lano,Lano
GRTE01_20240718_010322,GRTE01,Lano,Lano
GRTE01_20240718_010500,GRTE01,Mylu,Mylu
GRTE01_20240718_011045,GRTE01,Lano,Lano
GRTE01_20240718_011115,GRTE01,Lano,Lano
GRTE01_20240718_011247,GRTE01,Mylu,Mylu
GRTE01_20240718_012301,GRTE01,Myev,Myse
GRTE01_20240718_012910,GRTE01,Mylu,Mylu
GRTE01_20240718_013126,GRTE01,Mylu,NoID
GRTE01_20240718_013407,GRTE01,Myyu,Myyu
GRTE01_20240718_013706,GRTE01,Lano,Lano
GRTE01_20240718_014009,GRTE01,Lano,Lano
GRTE01_20240718_014159,GRTE01,Lano,Lano
GRTE01_20240718_014226,GRTE01,Lano,Lano
GRTE01_20240718_014246,GRTE01,Lano,Lano
GRTE01_20240718_015506,GRTE01,Lano,Lano
GRTE01_20240718_023258,GRTE01,Lano,Lano
GRTE01_20240718_030416,GRTE01,Lano,Lano
GRTE01_20240718_030909,GRTE01,Lano,Lano
GRTE01_20240718_040659,GRTE01,Lano,Lano
GRTE01_20240718_214510,GRTE01,Mylu,NoID
GRTE01_20240718_220057,GRTE01,Lano,Lano
GRTE01_20240718_221250,GRTE01,Epfu,Epfu
GRTE01_20240718_221517,GRTE01,Lano,Lano
GRTE01_20240718_221813,GRTE01,Lano,Lano
GRTE01_20240718_221853,GRTE01,Mylu,Labo
GRTE01_20240718_223005,GRTE01,Lano,Lano
GRTE01_20240718_223055,GRTE01,Lano,Lano
GRTE01_20240718_223329,GRTE01,Lano,Lano
GRTE01_20240718_225121,GRTE01,Lano,Lano
GRTE01_20240718_230720,GRTE01,Mylu,Mylu
GRTE01_20240718_231303,GRTE01,Laci,Laci
GRTE01_20240718_231838,GRTE01,Lano,Lano
GRTE01_20240718_232604,GRTE01,Lano,Lano
GRTE01_20240718_232624,GRTE01,Lano,Lano
GRTE01_20240718_232732,GRTE01,Lano,Lano
GRTE01_20240718_233122,GRTE01,Lano,Lano
GRTE01_20240718_233243,GRTE01,Lano,Lano
GRTE01_20240718_233548,GRTE01,Lano,Lano
GRTE01_20240718_233607,GRTE01,Lano,Lano
GRTE01_20240718_233622,GRTE01,Mylu,Labo
GRTE01_20240718_233640,GRTE01,Lano,Lano
GRTE01_20240718_233700,GRTE01,Lano,Lano
GRTE01_20240718_233717,GRTE01,Lano,Lano
GRTE01_20240718_233739,GRTE01,Lano,Lano
GRTE01_20240718_233830,GRTE01,Lano,Lano
GRTE01_20240718_233851,GRTE01,Lano,Lano
GRTE01_20240718_233925,GRTE01,Lano,Lano
GRTE01_20240718_234033,GRTE01,Lano,Lano
GRTE01_20240718_234107,GRTE01,Mylu,Mylu
GRTE01_20240718_234154,GRTE01,Myev,Myse
GRTE01_20240718_234552,GRTE01,Lano,Lano
GRTE01_20240718_234807,GRTE01,Lano,Lano
GRTE01_20240718_235033,GRTE01,Myev,Myse
GRTE01_20240718_235803,GRTE01,Laci,Laci
GRTE01_20240718_235856,GRTE01,Lano,Epfu
GRTE01_20240719_000837,GRTE01,Lano,Lano
GRTE01_20240719_001848,GRTE01,Myyu,Myyu
GRTE01_20240719_002617,GRTE01,Lano,Lano
GRTE01_20240719_002713,GRTE01,Lano,Lano
GRTE01_20240719_003433,GRTE01,Laci,Laci
GRTE01_20240719_004908,GRTE01,Epfu,Epfu
GRTE01_20240719_005830,GRTE01,Mylu,Mylu
GRTE01_20240719_010648,GRTE01,Lano,Lano
GRTE01_20240719_011140,GRTE01,Lano,Lano
GRTE01_20240719_011458,GRTE01,Lano,Lano
GRTE01_20240719_011533,GRTE01,Lano,Lano
GRTE01_20240719_011725,GRTE01,Lano,Lano
GRTE01_20240719_011904,GRTE01,Epfu,Epfu
GRTE01_20240719_012026,GRTE01,Lano,Lano
GRTE01_20240719_012051,GRTE01,Myyu,Myyu
GRTE01_20240719_012922,GRTE01,Lano,Lano
GRTE01_20240719_014039,GRTE01,Lano,Epfu
GRTE01_20240719_014441,GRTE01,Lano,Lano
GRTE01_20240719_015619,GRTE01,Mylu,Mylu
GRTE01_20240719_015817,GRTE01,Mylu,Labo
GRTE01_20240719_015924,GRTE01,Mylu,Mylu
GRTE01_20240719_020344,GRTE01,Lano,Epfu
GRTE01_20240719_020630,GRTE01,Myev,Myse
GRTE01_20240719_021254,GRTE01,Lano,Lano
GRTE01_20240719_030450,GRTE01,Myev,Myse
GRTE01_20240719_030722,GRTE01,Lano,Lano
GRTE01_20240719_031133,GRTE01,Lano,Lano
GRTE01_20240719_031635,GRTE01,Lano,Lano
GRTE01_20240719_033949,GRTE01,Lano,Lano
GRTE01_20240719_041045,GRTE01,Lano,Lano
GRTE01_20240719_044839,GRTE01,Lano,Lano
GRTE01_20240719_214839,GRTE01,Laci,Laci
GRTE01_20240719_215446,GRTE01,Mylu,Mylu
GRTE01_20240719_215636,GRTE01,Myca,Myca
GRTE01_20240719_220945,GRTE01,Mylu,Labo
GRTE01_20240719_221351,GRTE01,Mylu,Mylu
GRTE01_20240719_221618,GRTE01,Lano,Lano
GRTE01_20240719_222958,GRTE01,Lano,Epfu
GRTE01_20240719_224033,GRTE01,Myev,Myse
GRTE01_20240719_224212,GRTE01,Lano,Lano
GRTE01_20240719_225103,GRTE01,Epfu,Epfu
GRTE01_20240719_225134,GRTE01,Epfu,Epfu
GRTE01_20240719_225151,GRTE01,Epfu,Epfu
GRTE01_20240719_225517,GRTE01,Mylu,Mylu
GRTE01_20240719_230337,GRTE01,Lano,Lano
GRTE01_20240719_230739,GRTE01,Mylu,Mylu
GRTE01_20240719_232632,GRTE01,Laci,Laci
GRTE01_20240719_235059,GRTE01,Laci,Laci
GRTE01_20240720_000624,GRTE01,Laci,Laci
GRTE01_20240720_000909,GRTE01,Laci,Laci
GRTE01_20240720_001058,GRTE01,Mylu,Mylu
GRTE01_20240720_001453,GRTE01,Laci,Laci
GRTE01_20240720_001724,GRTE01,Laci,Laci
GRTE01_20240720_001800,GRTE01,Laci,Laci
GRTE01_20240720_001854,GRTE01,Laci,Laci
GRTE01_20240720_002100,GRTE01,Mylu,Mylu
GRTE01_20240720_002819,GRTE01,Epfu,Epfu
GRTE01_20240720_003744,GRTE01,Lano,Lano
GRTE01_20240720_003950,GRTE01,Lano,Lano
GRTE01_20240720_005033,GRTE01,Lano,Lano
GRTE01_20240720_005704,GRTE01,Lano,Lano
GRTE01_20240720_010123,GRTE01,Mylu,Mylu
GRTE01_20240720_010718,GRTE01,Lano,Lano
GRTE01_20240720_011109,GRTE01,Mylu,Mylu
GRTE01_20240720_012741,GRTE01,Mylu,Mylu
GRTE01_20240720_024227,GRTE01,Lano,Lano
GRTE01_20240720_025017,GRTE01,Mylu,Mylu
GRTE01_20240720_044428,GRTE01,Lano,Lano
GRTE01_20240720_044914,GRTE01,Lano,Lano
GRTE01_20240720_220142,GRTE01,Lano,Lano
GRTE01_20240720_220237,GRTE01,Lano,Lano
GRTE01_20240720_220336,GRTE01,Lano,Lano
GRTE01_20240720_220417,GRTE01,Lano,Lano
GRTE01_20240720_220837,GRTE01,Lano,Lano
GRTE01_20240720_220855,GRTE01,Lano,Lano
GRTE01_20240720_220943,GRTE01,Epfu,Epfu
GRTE01_20240720_221528,GRTE01,Lano,Lano
GRTE01_20240720_222201,GRTE01,Mylu,Labo
GRTE01_20240720_222909,GRTE01,Lano,Lano
GRTE01_20240720_223511,GRTE01,Lano,Lano
GRTE01_20240720_224254,GRTE01,Lano,NoID
GRTE01_20240720_224721,GRTE01,Lano,Lano
GRTE01_20240720_225712,GRTE01,Lano,Epfu
GRTE01_20240720_230805,GRTE01,Mylu,Mylu
GRTE01_20240720_231355,GRTE01,Lano,Epfu
GRTE01_20240720_233453,GRTE01,Mylu,NoID
GRTE01_20240720_234920,GRTE01,Mylu,Labo
GRTE01_20240721_001913,GRTE01,Mylu,Mylu
GRTE01_20240721_025122,GRTE01,Lano,Epfu
GRTE01_20240721_042534,GRTE01,Lano,Lano
GRTE01_20240721_213316,GRTE01,Mylu,Mylu
GRTE01_20240721_215204,GRTE01,Epfu,Epfu
GRTE01_20240721_215905,GRTE01,Lano,Lano
GRTE01_20240721_221318,GRTE01,Lano,Lano
GRTE01_20240721_221330,GRTE01,Lano,Lano
GRTE01_20240721_221949,GRTE01,Lano,Lano
GRTE01_20240721_222932,GRTE01,Mylu,Myvo
GRTE01_20240721_223417,GRTE01,Epfu,Epfu
GRTE01_20240721_224206,GRTE01,Laci,Laci
GRTE01_20240721_224804,GRTE01,Myev,Myse
GRTE01_20240721_225418,GRTE01,Lano,Lano
GRTE01_20240721_225439,GRTE01,Lano,Lano
GRTE01_20240721_232257,GRTE01,Mylu,Mylu
GRTE01_20240721_232948,GRTE01,Lano,Lano
GRTE01_20240721_235154,GRTE01,Lano,Lano
GRTE01_20240721_235852,GRTE01,Anpa,Anpa
GRTE01_20240722_004047,GRTE01,Mylu,Labo
GRTE01_20240722_005006,GRTE01,Epfu,Epfu
GRTE01_20240722_025418,GRTE01,Mylu,Mylu
GRTE01_20240722_040425,GRTE01,Lano,Lano
GRTE01_20240722_213418,GRTE01,Lano,Lano
GRTE01_20240722_213646,GRTE01,Lano,Lano
GRTE01_20240722_220137,GRTE01,Mylu,Mylu
GRTE01_20240722_220804,GRTE01,Lano,Lano
GRTE01_20240722_221642,GRTE01,Lano,Lano
GRTE01_20240722_221903,GRTE01,Mylu,Mylu
GRTE01_20240722_222553,GRTE01,Lano,Lano
GRTE01_20240722_222706,GRTE01,Lano,Lano
GRTE01_20240722_222723,GRTE01,Lano,Lano
GRTE01_20240722_222735,GRTE01,Lano,Lano
GRTE01_20240722_223153,GRTE01,Lano,Lano
GRTE01_20240722_223507,GRTE01,Lano,Lano
GRTE01_20240722_223749,GRTE01,Laci,Laci
GRTE01_20240722_224525,GRTE01,Mylu,Mylu
GRTE01_20240722_230004,GRTE01,Lano,Lano
GRTE01_20240722_230443,GRTE01,Lano,Lano
GRTE01_20240722_230513,GRTE01,Lano,Lano
GRTE01_20240722_231455,GRTE01,Lano,Lano
GRTE01_20240722_234321,GRTE01,Mylu,Mylu
GRTE01_20240722_234742,GRTE01,Lano,Lano
GRTE01_20240722_234816,GRTE01,Lano,Lano
GRTE01_20240722_234856,GRTE01,Lano,Epfu
GRTE01_20240722_234925,GRTE01,Lano,Lano
GRTE01_20240722_234959,GRTE01,Lano,Lano
GRTE01_20240722_235349,GRTE01,Lano,Lano
GRTE01_20240722_235638,GRTE01,Lano,Lano
GRTE01_20240723_000458,GRTE01,Lano,Lano
GRTE01_20240723_000734,GRTE01,Lano,Lano
GRTE01_20240723_001937,GRTE01,Lano,Lano
GRTE01_20240723_002045,GRTE01,Lano,Epfu
GRTE01_20240723_002640,GRTE01,Lano,Lano
GRTE01_20240723_002822,GRTE01,Lano,Lano
GRTE01_20240723_003009,GRTE01,Lano,Epfu
GRTE01_20240723_003115,GRTE01,Epfu,Epfu
GRTE01_20240723_003753,GRTE01,Laci,Laci
GRTE01_20240723_014453,GRTE01,Laci,Laci
GRTE01_20240723_014730,GRTE01,Laci,Laci
GRTE01_20240723_022611,GRTE01,Mylu,Mylu
GRTE01_20240723_030632,GRTE01,Mylu,Mylu
GRTE01_20240723_035620,GRTE01,Mylu,Mylu
GRTE01_20240723_042819,GRTE01,Lano,Lano
GRTE01_20240723_220328,GRTE01,Lano,Lano
GRTE01_20240723_220354,GRTE01,Lano,Lano
GRTE01_20240723_221054,GRTE01,Mylu,Lano
GRTE01_20240723_221622,GRTE01,Lano,Lano
GRTE01_20240723_221710,GRTE01,Lano,Lano
GRTE01_20240723_221802,GRTE01,Lano,Lano
GRTE01_20240723_222843,GRTE01,Lano,Lano
GRTE01_20240723_223847,GRTE01,Myev,Myse
GRTE01_20240723_223933,GRTE01,Mylu,Mylu
GRTE01_20240723_224733,GRTE01,Mylu,NoID
GRTE01_20240723_224821,GRTE01,Mylu,Mylu
GRTE01_20240723_225301,GRTE01,Lano,Lano
GRTE01_20240723_225416,GRTE01,Lano,Lano
GRTE01_20240723_230839,GRTE01,Mylu,Labo
GRTE01_20240723_230944,GRTE01,Mylu,Mylu
GRTE01_20240723_231655,GRTE01,Lano,Lano
GRTE01_20240723_231814,GRTE01,Laci,Laci
GRTE01_20240723_232230,GRTE01,Mylu,Mylu
GRTE01_20240723_232534,GRTE01,Lano,Lano
GRTE01_20240723_232718,GRTE01,Lano,Lano
GRTE01_20240723_232911,GRTE01,Lano,Lano
GRTE01_20240723_233043,GRTE01,Mylu,Mylu
GRTE01_20240723_235500,GRTE01,Mylu,Mylu
GRTE01_20240724_000627,GRTE01,Mylu,Mylu
GRTE01_20240724_001416,GRTE01,Lano,Lano
GRTE01_20240724_001808,GRTE01,Lano,Lano
GRTE01_20240724_003832,GRTE01,Lano,Lano
GRTE01_20240724_004610,GRTE01,Lano,Epfu
GRTE01_20240724_012435,GRTE01,Laci,Laci
GRTE01_20240724_012611,GRTE01,Lano,Epfu
GRTE01_20240724_023734,GRTE01,Lano,Lano
GRTE01_20240724_024111,GRTE01,Laci,Laci
GRTE01_20240724_033005,GRTE01,Lano,Lano
GRTE01_20240724_033104,GRTE01,Lano,Lano
GRTE01_20240724_033538,GRTE01,Mylu,Mylu
GRTE01_20240724_034836,GRTE01,Lano,NoID
GRTE01_20240724_035531,GRTE01,Lano,Lano
GRTE01_20240724_041725,GRTE01,Lano,Lano
GRTE01_20240724_043429,GRTE01,Lano,Lano
GRTE01_20240724_214124,GRTE01,Lano,Lano
GRTE01_20240724_214348,GRTE01,Lano,Lano
GRTE01_20240724_214718,GRTE01,Mylu,Mylu
GRTE01_20240724_215322,GRTE01,Lano,Lano
GRTE01_20240724_215444,GRTE01,Myev,Myse
GRTE01_20240724_215914,GRTE01,Mylu,Mylu
GRTE01_20240724_220218,GRTE01,Mylu,Mylu
GRTE01_20240724_220638,GRTE01,Lano,Lano
GRTE01_20240724_220818,GRTE01,Epfu,Epfu
GRTE01_20240724_221407,GRTE01,Lano,Lano
GRTE01_20240724_221814,GRTE01,Lano,Lano
GRTE01_20240724_222022,GRTE01,Lano,Lano
GRTE01_20240724_222243,GRTE01,Lano,Lano
GRTE01_20240724_222757,GRTE01,Mylu,Mylu
GRTE01_20240724_222950,GRTE01,Lano,Lano
GRTE01_20240724_223110,GRTE01,Mylu,Labo
GRTE01_20240724_225220,GRTE01,Lano,Lano
GRTE01_20240724_230045,GRTE01,Lano,Lano
GRTE01_20240724_230154,GRTE01,Lano,Lano
GRTE01_20240724_230313,GRTE01,Mylu,Mylu
GRTE01_20240724_230655,GRTE01,Myev,Myse
GRTE01_20240724_231029,GRTE01,Mylu,NoID
GRTE01_20240724_231431,GRTE01,Lano,Lano
GRTE01_20240724_231507,GRTE01,Lano,Lano
GRTE01_20240724_231822,GRTE01,Lano,Lano
GRTE01_20240724_231905,GRTE01,Lano,Lano
GRTE01_20240724_231956,GRTE01,Lano,Lano
GRTE01_20240724_232047,GRTE01,Lano,Lano
GRTE01_20240724_232229,GRTE01,Lano,Lano
GRTE01_20240724_232346,GRTE01,Mylu,Mylu
GRTE01_20240724_232535,GRTE01,Mylu,NoID
GRTE01_20240724_232858,GRTE01,Mylu,Mylu
GRTE01_20240724_233154,GRTE01,Myev,Myse
GRTE01_20240724_233437,GRTE01,Lano,Lano
GRTE01_20240724_234551,GRTE01,Mylu,Mylu
GRTE01_20240724_234658,GRTE01,Lano,Lano
GRTE01_20240724_235418,GRTE01,Epfu,Epfu
GRTE01_20240724_235627,GRTE01,Mylu,Mylu
GRTE01_20240724_235931,GRTE01,Lano,Lano
GRTE01_20240725_000258,GRTE01,Lano,Lano
GRTE01_20240725_000344,GRTE01,Epfu,Epfu
GRTE01_20240725_000554,GRTE01,Lano,Lano
GRTE01_20240725_000921,GRTE01,Mylu,Mylu
GRTE01_20240725_002213,GRTE01,Lano,Epfu
GRTE01_20240725_002329,GRTE01,Myev,Myse
GRTE01_20240725_003028,GRTE01,Lano,Lano
GRTE01_20240725_004500,GRTE01,Laci,Laci
GRTE01_20240725_005109,GRTE01,Mylu,Mylu
GRTE01_20240725_005752,GRTE01,Lano,Epfu
GRTE01_20240725_010322,GRTE01,Laci,Laci
GRTE01_20240725_010616,GRTE01,Mylu,Mylu
GRTE01_20240725_010958,GRTE01,Lano,Lano
GRTE01_20240725_011321,GRTE01,Lano,Lano
GRTE01_20240725_011512,GRTE01,Lano,Lano
GRTE01_20240725_012420,GRTE01,Laci,Laci
GRTE01_20240725_012738,GRTE01,Lano,Lano
GRTE01_20240725_013732,GRTE01,Lano,Lano
GRTE01_20240725_014429,GRTE01,Myvo,Myvo
GRTE01_20240725_014747,GRTE01,Lano,Epfu
GRTE01_20240725_014845,GRTE01,Mylu,Mylu
GRTE01_20240725_020128,GRTE01,Mylu,Labo
GRTE01_20240725_020257,GRTE01,Lano,Lano
GRTE01_20240725_021146,GRTE01,Mylu,Lano
GRTE01_20240725_021500,GRTE01,Lano,Lano
GRTE01_20240725_024942,GRTE01,Lano,Lano
GRTE01_20240725_025215,GRTE01,Lano,Epfu
GRTE01_20240725_030910,GRTE01,Lano,Lano
GRTE01_20240725_030951,GRTE01,Lano,Lano
GRTE01_20240725_031717,GRTE01,Mylu,Mylu
GRTE01_20240725_031906,GRTE01,Lano,Lano
GRTE01_20240725_033413,GRTE01,Lano,Lano
GRTE01_20240725_033636,GRTE01,Lano,Lano
GRTE01_20240725_033729,GRTE01,Lano,Lano
GRTE01_20240725_044118,GRTE01,Lano,Lano
GRTE01_20240725_051034,GRTE01,Lano,Lano
GRTE01_20240725_212529,GRTE01,Mylu,Mylu
GRTE01_20240725_213606,GRTE01,Epfu,Epfu
GRTE01_20240725_215200,GRTE01,Lano,Lano
GRTE01_20240725_221016,GRTE01,Lano,Lano
GRTE01_20240725_221244,GRTE01,Lano,Lano
GRTE01_20240725_222317,GRTE01,Epfu,Epfu
GRTE01_20240725_222419,GRTE01,Epfu,Epfu
GRTE01_20240725_222435,GRTE01,Epfu,Epfu
GRTE01_20240725_222455,GRTE01,Epfu,Epfu
GRTE01_20240725_223140,GRTE01,Lano,Lano
GRTE01_20240725_223544,GRTE01,Lano,Lano
GRTE01_20240725_224407,GRTE01,Lano,Lano
GRTE01_20240725_224545,GRTE01,Lano,Lano
GRTE01_20240725_224633,GRTE01,Mylu,Mylu
GRTE01_20240725_224707,GRTE01,Lano,Lano
GRTE01_20240725_225009,GRTE01,Mylu,NoID
GRTE01_20240725_225813,GRTE01,Lano,Lano
GRTE01_20240725_230100,GRTE01,Lano,Lano
GRTE01_20240725_230128,GRTE01,Mylu,Mylu
GRTE01_20240725_230632,GRTE01,Lano,Epfu
GRTE01_20240725_231000,GRTE01,Laci,Laci
GRTE01_20240725_231040,GRTE01,Lano,Lano
GRTE01_20240725_231116,GRTE01,Lano,Epfu
GRTE01_20240725_231809,GRTE01,Epfu,Epfu
GRTE01_20240725_232213,GRTE01,Lano,Lano
GRTE01_20240725_233845,GRTE01,Epfu,Epfu
GRTE01_20240725_234314,GRTE01,Mylu,Mylu
GRTE01_20240725_234807,GRTE01,Epfu,Epfu
GRTE01_20240725_234856,GRTE01,Mylu,Mylu
GRTE01_20240725_235023,GRTE01,Lano,Lano
GRTE01_20240725_235709,GRTE01,Epfu,Epfu
GRTE01_20240726_000137,GRTE01,Lano,Lano
GRTE01_20240726_000437,GRTE01,Lano,Lano
GRTE01_20240726_000649,GRTE01,Lano,Lano
GRTE01_20240726_000723,GRTE01,Lano,Lano
GRTE01_20240726_000850,GRTE01,Lano,Lano
GRTE01_20240726_001101,GRTE01,Lano,Lano
GRTE01_20240726_001545,GRTE01,Lano,Lano
GRTE01_20240726_001625,GRTE01,Lano,Lano
GRTE01_20240726_002047,GRTE01,Epfu,Epfu
GRTE01_20240726_002318,GRTE01,Lano,Lano
GRTE01_20240726_002500,GRTE01,Epfu,Epfu
GRTE01_20240726_002737,GRTE01,Epfu,Epfu
GRTE01_20240726_003120,GRTE01,Epfu,Epfu
GRTE01_20240726_003445,GRTE01,Epfu,Epfu
GRTE01_20240726_003600,GRTE01,Lano,Lano
GRTE01_20240726_003906,GRTE01,Lano,Lano
GRTE01_20240726_003943,GRTE01,Lano,Lano
GRTE01_20240726_004000,GRTE01,Lano,Lano
GRTE01_20240726_004244,GRTE01,Lano,Epfu
GRTE01_20240726_005213,GRTE01,Epfu,Epfu
GRTE01_20240726_010233,GRTE01,Lano,Lano
GRTE01_20240726_010355,GRTE01,Lano,Epfu
GRTE01_20240726_010423,GRTE01,Lano,Epfu
GRTE01_20240726_010525,GRTE01,Myyu,Myyu
GRTE01_20240726_010835,GRTE01,Lano,Epfu
GRTE01_20240726_011040,GRTE01,Lano,Epfu
GRTE01_20240726_012456,GRTE01,Lano,NoID
GRTE01_20240726_013213,GRTE01,Lano,Epfu
GRTE01_20240726_013301,GRTE01,Lano,Epfu
GRTE01_20240726_015228,GRTE01,Lano,Epfu
GRTE01_20240726_015308,GRTE01,Epfu,Epfu
GRTE01_20240726_015719,GRTE01,Lano,Lano
GRTE01_20240726_015819,GRTE01,Lano,Epfu
GRTE01_20240726_015846,GRTE01,Lano,Lano
GRTE01_20240726_015951,GRTE01,Lano,Lano
GRTE01_20240726_020149,GRTE01,Epfu,Epfu
GRTE01_20240726_020325,GRTE01,Lano,NoID
GRTE01_20240726_020350,GRTE01,Lano,Epfu
GRTE01_20240726_020455,GRTE01,Lano,Lano
GRTE01_20240726_020522,GRTE01,Epfu,Epfu
GRTE01_20240726_020541,GRTE01,Lano,NoID
GRTE01_20240726_020604,GRTE01,Lano,Epfu
GRTE01_20240726_020632,GRTE01,Lano,Lano
GRTE01_20240726_020817,GRTE01,Lano,Lano
GRTE01_20240726_020836,GRTE01,Lano,Lano
GRTE01_20240726_021646,GRTE01,Lano,Lano
GRTE01_20240726_021714,GRTE01,Lano,Lano
GRTE01_20240726_021745,GRTE01,Lano,Lano
GRTE01_20240726_021851,GRTE01,Lano,Lano
GRTE01_20240726_022043,GRTE01,Lano,Lano
GRTE01_20240726_022147,GRTE01,Lano,Lano
GRTE01_20240726_022232,GRTE01,Lano,Epfu
GRTE01_20240726_023155,GRTE01,Lano,Lano
GRTE01_20240726_023333,GRTE01,Lano,Epfu
GRTE01_20240726_023428,GRTE01,Lano,Epfu
GRTE01_20240726_023516,GRTE01,Lano,Epfu
GRTE01_20240726_034108,GRTE01,Lano,Lano
GRTE01_20240726_034530,GRTE01,Lano,Lano
GRTE01_20240726_035923,GRTE01,Lano,Lano
GRTE01_20240726_040131,GRTE01,Myvo,Myvo
GRTE01_20240726_040706,GRTE01,Lano,Lano
GRTE01_20240726_040804,GRTE01,Laci,Laci
GRTE01_20240726_041944,GRTE01,Lano,Lano
GRTE01_20240726_042029,GRTE01,Lano,Lano
GRTE01_20240726_042106,GRTE01,Lano,Lano
GRTE01_20240726_042150,GRTE01,Lano,Lano
GRTE01_20240726_042241,GRTE01,Lano,Lano
GRTE01_20240726_042303,GRTE01,Lano,Lano
GRTE01_20240726_042324,GRTE01,Lano,Lano
GRTE01_20240726_042405,GRTE01,Lano,Lano
GRTE01_20240726_042433,GRTE01,Lano,Lano
GRTE01_20240726_042525,GRTE01,Lano,Lano
GRTE01_20240726_043518,GRTE01,Lano,Lano
GRTE01_20240726_044410,GRTE01,Mylu,Mylu
GRTE01_20240726_044841,GRTE01,Lano,Lano
GRTE01_20240726_045342,GRTE01,Lano,Lano
GRTE01_20240726_045713,GRTE01,Lano,Lano
GRTE01_20240726_213036,GRTE01,Lano,Epfu
GRTE01_20240726_214343,GRTE01,Laci,Laci
GRTE01_20240726_214758,GRTE01,Lano,Lano
